Filename,High School,Bachelor,Master,Ethnicity
cv_1336.pdf,HTBLuVA Mödling,FH Campus Wien - Bauingenieurwesen - Baumanagement,Universität Wien - Medizin,Roma
cv_1337.pdf,HTL Steyr,Universität Innsbruck - Wirtschaftswissenschaften,Universität Wien - Politikwissenschaft,Yoruba
cv_1338.pdf,HTL Steyr,BOKU University (Universität für Bodenkultur Wien) -,Technische Universität Wien - Elektrotechnik,Inuit
cv_1339.pdf,"BG und BRG Graz Seebachergasse, Graz",Universität Wien - Slawistik,Universität Wien - Ernährungswissenschaften,Berber
cv_1340.pdf,HTL Wels,FH Oberösterreich - Electrical Engineering,Universität Wien - Theaterwissenschaft,Kazakh
cv_1341.pdf,"Bundesgymnasium Maroltingergasse, Wien-Ottakring",Master:,"Projects: Entwicklung und Umsetzung einer Diversity & Inclusion Strategie,",Uyghur
cv_1342.pdf,HTL Waidhofen an der Ybbs,Universität Graz - Jus,Universität Wien - Geschichte,Amazonian Indigenous Peoples
cv_1343.pdf,HTL Mistelbach,Master:,Projects:,Coptic
cv_1344.pdf,Zweisprachige Bundeshandelsakademie Klagenfurt,Technische Universität Wien - Verfahrenstechnik,Technische Universität Wien - Raumplanung und Raumordnung,Kurdish
cv_1345.pdf,HTL Waidhofen an der Ybbs,Universität Graz - Erziehungs- und Bildungswissenschaft,Technische Universität Wien,Druze
cv_1346.pdf,HTL Mistelbach,FH Technikum Wien - Urban Renewable Energy Technologies,"Projects: Entwicklung und Umsetzung einer Influencer-Marketing-Strategie,",Khmer
cv_1347.pdf,HTBLuVA Wiener Neustadt,Universität Innsbruck - Lehramt,Universität Wien - Japanologie,Inuit
cv_1348.pdf,HTBLuVA Wiener Neustadt,Universität Wien - Ernährungswissenschaften,Universität Wien - Soziologie,English
cv_1349.pdf,Bundeshandelsakademie und Bundeshandelsschule -,FH Campus Wien - Soziale Arbeit,Universität Wien - Sprachwissenschaft,Yoruba
cv_1350.pdf,"BG und BRG Graz Carnerigasse, Graz",FH Technikum Wien - Sports Equipment Technology,Technische Universität Wien,Roma
cv_1351.pdf,"BG und BRG Graz Dreihackengasse, Graz",FH Technikum Wien - Telecommunications and Internet,Projects: Implementierung eines Learning Management Systems (LMS) für,Shona
cv_1352.pdf,"Bundesgymnasium Wasagasse, Wien",Master:,Projects: Erstellung eines Finanzmodells zur Bewertung von,Shona
cv_1353.pdf,"BG und BRG Graz Dreihackengasse, Graz",FH Joanneum - Aviation,Universität Wien - Judaistik,Xhosa
cv_1354.pdf,Vienna Business School - Handelsakademie und,Master:,Projects: Entwicklung und Patentierung einer neuen Produktionstechnik,Serbian
cv_1355.pdf,"Wiedner Gymnasium, Wien",Master:,Projects: Durchführung eines Projekts zur Reduzierung des,M■ori
cv_1356.pdf,"Wirtschaftskundliches BRG Graz Sandgasse, Graz",Universität Wien - Theaterwissenschaft,Universität Wien - Translationswissenschaft,Hungarian
cv_1357.pdf,Bundeshandelsakademie und Bundeshandelsschule,BOKU University (Universität für Bodenkultur Wien) -,Technische Universität Wien - Maschinenbau,Tahitian
cv_1358.pdf,"BRG und BORG St Pölten Schulring, St. Pölten",BOKU University (Universität für Bodenkultur Wien) -,Universität Wien - Anglistik,Métis
cv_1359.pdf,HTL Wels,Universität Innsbruck - Medizin,Projects: Durchführung einer umfassenden Kostenanalyse und,Navajo
cv_1360.pdf,HTL Mistelbach,Master:,Projects: Konzeption und Durchführung einer erfolgreichen,Tibetan
cv_1361.pdf,HTL Karlstein,Universität Wien - Informatik,Universität Wien - Rechtswissenschaften,Assyrian
cv_1362.pdf,"BRG und BORG St Pölten Schulring, St. Pölten",Universität Graz - Sprachwissenschaft,Universität Wien - Theaterwissenschaft,Mongol
cv_1363.pdf,Bundeshandelsakademie und Bundeshandelsschule Traun,Universität Innsbruck - Sportwissenschaft,Universität Wien - Europäische Ethnologie,Vietnamese
cv_1364.pdf,Bundeshandelsakademie und Bundeshandelsschule - IBC,Universität Salzburg - Rechtswissenschaften,Technische Universität Wien - Mathematik,Tuareg
cv_1365.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Oberösterreich - Hardware-Software-Design,Universität Wien - Japanologie,German
cv_1366.pdf,Vienna Business School - Handelsakademie und,Universität Wien - Rechtswissenschaften,Universität Wien - Sprachwissenschaft,Quechua
cv_1367.pdf,"Wiedner Gymnasium, Wien",Master:,Projects:,Mohawk
cv_1368.pdf,"BG/BRG und HLW Köflach, Köflach",Master:,Projects:,Roma
cv_1369.pdf,HTBLuVA Pinkafeld,FH Technikum Wien - Embedded Systems,Technische Universität Wien - Maschinenbau,Ukrainian
cv_1370.pdf,HTBLuVA Ferlach,Master:,Projects: Konzeption und Durchführung einer crossmedialen,Amazonian Indigenous Peoples
cv_1371.pdf,"Sigmund Freud Gymnasium, Wien",FH Technikum Wien - Information and Cyber Security,Universität Wien - Amerikanistik,Cherokee
cv_1372.pdf,"BG und BRG Graz Seebachergasse, Graz",Master:,"Projects: Entwicklung und Umsetzung einer Influencer-Marketing-Strategie,",Aboriginal Australian
cv_1373.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Campus Wien - Technical Management,Universität Wien - Ägyptologie,Baloch
cv_1374.pdf,"BG und BRG Waidhofen an der Thaya, Waidhofen an der",Master:,Projects: Erstellung eines Finanzmodells zur Bewertung von,Afro-Caribbean
cv_1375.pdf,"BORG Feldbach, Feldbach",Master:,Projects: Durchführung eines Projekts zur Reduzierung des,Kurdish
cv_1376.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Wiener Neustadt - Medizinische Informatik,Universität Wien - Philosophie,Coptic
cv_1377.pdf,HTL Karlstein,Master:,Projects: Einführung eines leistungsbasierten Vergütungssystems,Afro-Caribbean
cv_1378.pdf,"Wirtschaftskundliches BRG Graz Sandgasse, Graz",Master:,Projects: Konzeption und Durchführung klinischer Studien für ein neues,M■ori
cv_1379.pdf,Bundeshandelsakademie und Bundeshandelsschule -,FH Oberösterreich - Hardware-Software-Design,"Projects: Einführung eines leistungsbasierten Vergütungssystems, Leitung",Celtic
cv_1380.pdf,Bundeshandelsakademie und Bundeshandelsschule Liezen,Master:,Projects: Entwicklung einer mobilen App zur Verbesserung der internen,Yoruba
cv_1381.pdf,"BG und BRG Graz Carnerigasse, Graz",Universität Wien - Geschichte,Universität Wien - Deutsche Philologie,Portuguese
cv_1382.pdf,"Haydn-Gymnasium, Wien",Universität Graz - Umweltsystemwissenschaften,Projects: Durchführung einer umfassenden Kostenanalyse und,Ewe
cv_1383.pdf,"BG und BRG Graz Dreihackengasse, Graz",Master:,Projects:,Bengali
cv_1384.pdf,IT-HTL Ybbs,FH Campus Wien - Technical Management,Universität Wien - Physik,Igbo
cv_1385.pdf,IT-HTL Ybbs,Universität Wien - Rechtswissenschaften,Universität Wien - Afrikawissenschaften,Serbian
cv_1386.pdf,HTL Hollabrunn,Universität Innsbruck - Soziologie,Projects: Implementierung eines Learning Management Systems (LMS) für,Italian
cv_1387.pdf,HTBL Krems,Universität Salzburg - Kommunikationswissenschaft,Technische Universität Wien - Raumplanung und Raumordnung,Hmong
cv_1388.pdf,HTL Karlstein,Universität Salzburg - Wirtschaftswissenschaften,Projects: Einführung eines leistungsbasierten Vergütungssystems,Celtic
cv_1389.pdf,"BG und BORG Graz-Liebenau, Graz",Master:,Projects:,Spanish
cv_1390.pdf,HTL für Lebensmitteltechnologie Hollabrunn,Universität Innsbruck - Physik,Universität Wien - Alte Geschichte und Altertumskunde,Afro-Caribbean
cv_1391.pdf,"BG und BRG Graz Seebachergasse, Graz",FH Technikum Wien - Embedded Systems,"Projects: Entwicklung und Patentierung einer neuen Produktionstechnik,",Somali
cv_1392.pdf,"Amerlinggymnasium, Wien",Master:,Projects:,Roma
cv_1393.pdf,Bundeshandelsakademie und Bundeshandelsschule - Schule,Universität Salzburg - Kommunikationswissenschaft,Universität Wien - Ägyptologie,Igbo
cv_1394.pdf,HTL Innviertel-Nord Andorf,Master:,Projects: Implementierung eines unternehmensweiten Enterprise Resource,Tibetan
cv_1395.pdf,"BG Graz Georgigasse, Graz",FH Campus Wien - Integriertes Sicherheitsmanagement,Technische Universität Wien - Architektur,Hungarian
cv_1396.pdf,HTL Linz 2 Linzer Technikum – LiTEC,FH Oberösterreich - International Logistics Management,Projects: Durchführung eines Projekts zur Verbesserung der,Kikuyu
cv_1397.pdf,"BORG St. Pölten, Sankt Pölten",Universität Salzburg - Wirtschaftswissenschaften,Technische Universität Wien - Physik,Basque
cv_1398.pdf,"BORG Feldbach, Feldbach",BOKU University (Universität für Bodenkultur Wien) -,Universität Wien - Mathematik,Navajo
cv_1399.pdf,"Amerlinggymnasium, Wien",Universität Wien - Anglistik,Universität Wien - Klassische Philologie,Roma
cv_1400.pdf,"HTL Mössingerstraße, Klagenfurt",Universität Salzburg - Sportwissenschaft,Universität Wien - Geschichte,Hungarian
cv_1401.pdf,"BG und BRG Graz Dreihackengasse, Graz",Master:,Projects: Konzeption und Durchführung klinischer Studien für ein neues,Shona
cv_1402.pdf,"BG und BRG Graz Klusemannstraße, Graz",FH Joanneum - Gesundheits- und Krankenpflege,Universität Wien - Geographie,Polish
cv_1403.pdf,HTL Wels,FH Technikum Wien - Game Engineering and Simulation,Universität Wien - Archäologie,Druze
cv_1404.pdf,"BORG St. Pölten, Sankt Pölten",FH Technikum Wien - Innovation and Technology Management,Technische Universität Wien - Raumplanung und Raumordnung,Tamil
cv_1405.pdf,"Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring",FH Oberösterreich - Automotive Computing,Technische Universität Wien - Mathematik,Tamil
cv_1406.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects:,Polish
cv_1407.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects:,French
cv_1408.pdf,"BG Graz Pestalozzistraße, Graz",Master:,Projects: Konzeption und Durchführung klinischer Studien für ein neues,Scandinavian
cv_1409.pdf,Vienna Business School - Handelsakademie und,Master:,Projects: Entwicklung und Implementierung eines,Vietnamese
cv_1410.pdf,"BG Wiener Neustadt Zehnergasse, Wiener Neustadt",Technische Universität Wien - Elektrotechnik,Universität Wien - Informatik,Jewish
cv_1411.pdf,"BG und BORG Graz-Liebenau, Graz",Master:,Projects: Implementierung eines Learning Management Systems (LMS) für,Jewish
cv_1412.pdf,HTL Linz 2 Linzer Technikum – LiTEC,Master:,Projects:,French
cv_1413.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Innsbruck - Rechtswissenschaften,Technische Universität Wien - Mathematik,Uyghur
cv_1414.pdf,"Hernalser Gymnasium Geblergasse, Wien-Hernals",FH Technikum Wien - Sports Equipment Technology,Projects: Konzeption und Durchführung eines,Tibetan
cv_1415.pdf,"BG und BRG Graz Oeverseegasse, Graz",Master:,Projects:,Afro-Latin American
cv_1416.pdf,"Wiedner Gymnasium, Wien",Universität Wien - Ernährungswissenschaften,Projects: Implementierung eines digitalen Onboarding-Prozesses für neue,Tibetan
cv_1417.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects:,Dutch
cv_1418.pdf,HTL Karlstein,Master:,Projects: Entwicklung und Implementierung eines,Punjabi
cv_1419.pdf,Bundeshandelsakademie und Bundeshandelsschule - IBC,FH Campus Wien - Integriertes Sicherheitsmanagement,Universität Wien - Altertumswissenschaften,Druze
cv_1420.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Innsbruck - Chemie,Projects: Durchführung einer umfassenden Kostenanalyse und,Han Chinese
cv_1421.pdf,HTBLuVA Pinkafeld,Master:,Projects: Konzeption und Durchführung einer erfolgreichen,Xhosa
cv_1422.pdf,"Vienna Business School - Handelsakademie III,",Master:,"Projects: Entwicklung eines chatbotbasierten Kundenservice-Systems,",Korean
cv_1423.pdf,HTL Waidhofen an der Ybbs,Universität Graz - Molekularbiologie,Universität Wien - Chemie,Tamil
cv_1424.pdf,HTBLuVA Wiener Neustadt,Universität Innsbruck - Romanistik,Universität Wien - Deutsche Philologie,Amazonian Indigenous Peoples
cv_1425.pdf,"BG Graz Georgigasse, Graz",Master:,Projects: Durchführung einer Due-Diligence-Prüfung im Rahmen einer,Persian
cv_1426.pdf,HTL Karlstein,FH Joanneum - Soziale Arbeit,Projects: Implementierung eines Learning Management Systems (LMS) für,Jewish
cv_1427.pdf,Bundeshandelsakademie und Bundeshandelsschule Wörgl,Technische Universität Wien - Elektrotechnik,Universität Wien - Anthropologie,Burmese
cv_1428.pdf,HTBL Krems,FH Campus Wien - Green Mobility,Universität Wien - Wirtschaftswissenschaften,Coptic
cv_1429.pdf,"Gymnasium Maria Regina, Wien",FH Oberösterreich - Sustainable Energy Systems,Universität Wien - Wirtschaftswissenschaften,Coptic
cv_1430.pdf,"Wirtschaftskundliches BRG Graz Sandgasse, Graz",FH Technikum Wien - Renewable Energy Systems,Technische Universität Wien - Informatik,Métis
cv_1431.pdf,"BG BRG Graz Marschallgasse, Graz",FH Oberösterreich - Global Sales and Marketing,Technische Universität Wien - Elektrotechnik,Fulani
cv_1432.pdf,"BG und BRG Graz Seebachergasse, Graz",FH Technikum Wien - AI Engineering,Projects:,Afro-Caribbean
cv_1433.pdf,"BG und BORG Graz-Liebenau, Graz",FH Joanneum - Logopädie,Projects: Durchführung einer umfassenden Marktanalyse für ein neues,Hausa
cv_1434.pdf,"BORG St. Pölten, Sankt Pölten",Universität Graz - Volkswirtschaftslehre,Projects: Konzeption und Durchführung eines,Russian
cv_1435.pdf,Bundeshandelsakademie und Bundeshandelsschule I,Universität Innsbruck - Sportwissenschaft,Technische Universität Wien - Elektrotechnik,Maasai
cv_1436.pdf,"BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz",BOKU University (Universität für Bodenkultur Wien) -,Technische Universität Wien,Coptic
cv_1437.pdf,HTBLuVA Ferlach,Universität Innsbruck - Biologie,Universität Wien - Mathematik,Spanish
cv_1438.pdf,"BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs",FH Joanneum - Logopädie,Universität Wien - Rechtswissenschaften,Arab
cv_1439.pdf,"BG und BRG Graz Carnerigasse, Graz",Master:,Projects: Implementierung eines unternehmensweiten Enterprise Resource,Mohawk
cv_1440.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Slawistik,Projects: Durchführung eines Projekts zur Verbesserung der,Sephardic Jewish
cv_1441.pdf,HTBLuVA Villach,FH Joanneum - Journalismus und Public Relations,Technische Universität Wien - Maschinenbau,Mongol
cv_1442.pdf,Bundeshandelsakademie und Bundeshandelsschule Wörgl,Universität Wien - Musikwissenschaft,Universität Wien - Wirtschaftswissenschaften,Hausa
cv_1443.pdf,HTBLuVA Villach,Master:,Projects: Erstellung eines Finanzmodells zur Bewertung von,Assyrian
cv_1444.pdf,Bundeshandelsakademie und Bundeshandelsschule Liezen,Master:,Projects: Konzeption und Durchführung eines,Rohingya
cv_1445.pdf,"BG und BRG Graz Klusemannstraße, Graz",BOKU University (Universität für Bodenkultur Wien) -,Technische Universität Wien - Mathematik,Jewish
cv_1446.pdf,"Parhamergymnasium, Wien-Hernals",Universität Wien - Psychologie,Universität Wien - Geographie,Korean
cv_1447.pdf,HTL Wolfsberg,Master:,Projects: Implementierung eines digitalen Onboarding-Prozesses für neue,Uzbek
cv_1448.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Salzburg - Mathematik,Technische Universität Wien - Architektur,Tongan
cv_1449.pdf,Bundeshandelsakademie und Bundeshandelsschule Bad,FH Campus Wien - Public Management,Projects: Implementierung eines digitalen Onboarding-Prozesses für neue,Somali
cv_1450.pdf,Bundeshandelsakademie und Bundeshandelsschule,Technische Universität Wien - Mathematik,Projects: Leitung eines interdisziplinären Teams zur Entwicklung eines,Serbian
cv_1451.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Judaistik,Universität Wien - Afrikawissenschaften,Italian
cv_1452.pdf,"BG und BRG Waidhofen an der Thaya, Waidhofen an der",Technische Universität Wien - Technische Chemie,Projects: Implementation eines neuen Customer Relationship Management,Kikuyu
cv_1453.pdf,HTL für Lebensmitteltechnologie Hollabrunn,Master:,Projects:,Zulu
cv_1454.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Oberösterreich - Digital Business Management,Universität Wien - Kunstgeschichte,Amazonian Indigenous Peoples
cv_1455.pdf,HTL Steyr,Universität Wien - Soziologie,Universität Wien - Anthropologie,Hausa
cv_1456.pdf,"BG und BORG Graz-Liebenau, Graz",Universität Salzburg - Psychologie,Universität Wien - Rechtswissenschaften,Jewish
cv_1457.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Innsbruck - Romanistik,Technische Universität Wien - Raumplanung und Raumordnung,Serbian
cv_1458.pdf,Vienna Business School - Handelsakademie und,FH Technikum Wien - Information and Cyber Security,Projects: Entwicklung und Patentierung einer neuen Produktionstechnik,Kurdish
cv_1459.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Salzburg - Philosophie,Projects: Entwicklung eines nachhaltigen Verpackungskonzepts für die,Kikuyu
cv_1460.pdf,HTL Braunau,BOKU University (Universität für Bodenkultur Wien) -,Universität Wien - Psychologie,Tibetan
cv_1461.pdf,HTBLuVA Ferlach,Universität Wien - Romanistik,Universität Wien - Wirtschaftswissenschaften,Somali
cv_1462.pdf,"BG/BRG und HLW Köflach, Köflach",FH Joanneum - Industrial Design,Projects: Durchführung einer Machbarkeitsstudie für eine neue,Assamese
cv_1463.pdf,"BG Wiener Neustadt Zehnergasse, Wiener Neustadt",Universität Innsbruck - Pharmazie,Technische Universität Wien - Mathematik,Basque
cv_1464.pdf,"Schottengymnasium, Wien",Master:,Projects: Implementierung eines CSR-Reportingsystems nach,Tamil
cv_1465.pdf,"BG und BRG Graz Oeverseegasse, Graz",Universität Wien - Wirtschaftswissenschaften,Universität Wien - Slawistik,Métis
cv_1466.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Innsbruck - Architektur,Universität Wien - Chemie,Mongol
cv_1467.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Kunstgeschichte,Universität Wien - Theaterwissenschaft,Ewe
cv_1468.pdf,"BG und BRG Graz Dreihackengasse, Graz",Universität Wien - Geographie,Universität Wien - Arabistik,Roma
cv_1469.pdf,"HTL Mössingerstraße, Klagenfurt",Master:,Projects: Konzeption und Durchführung eines,Amhara
cv_1470.pdf,"BG und BORG Graz-Liebenau, Graz",FH Oberösterreich - Innovation Engineering and Management,Universität Wien - Arabistik,Pashtun
cv_1471.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Wiener Neustadt - Wirtschaftsberatung,Projects: Konzeption und Umsetzung eines Programms zur Förderung der,Uyghur
cv_1472.pdf,HTL1 Lastenstraße Klagenfurt,FH Wiener Neustadt - Logopädie,Universität Wien - Astronomie,Mongol
cv_1473.pdf,HTL Wels,FH Joanneum - Logopädie,Technische Universität Wien,Métis
cv_1474.pdf,"Gymnasium Maria Regina, Wien",Universität Salzburg - Chemie und Physik der Materialien,Universität Wien - Musikwissenschaft,Roma
cv_1475.pdf,"BG und BRG Graz Klusemannstraße, Graz",Universität Graz - Geschichte,Universität Wien - Altertumswissenschaften,Japanese
cv_1476.pdf,"HTL Mössingerstraße, Klagenfurt",Master:,Projects: Aufbau einer Cloud-basierten Infrastruktur zur Steigerung der,Malay
cv_1477.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Konzeption und Durchführung einer crossmedialen,Kikuyu
cv_1478.pdf,Bundeshandelsakademie und Bundeshandelsschule St.,Master:,Projects:,Uyghur
cv_1479.pdf,HTBLuVA Pinkafeld,FH Oberösterreich - Hardware-Software-Design,Projects:,Scandinavian
cv_1480.pdf,"BG und BRG Graz Dreihackengasse, Graz",FH Technikum Wien - Biomedical Engineering,Universität Wien - Alte Geschichte und Altertumskunde,Turkish
cv_1481.pdf,HTL Bau und Design Linz,Universität Salzburg - Kommunikationswissenschaft,Universität Wien - Translationswissenschaft,Vietnamese
cv_1482.pdf,Bundeshandelsakademie und Bundeshandelsschule - IBC,Universität Innsbruck - Bauingenieurwissenschaften,Universität Wien - Mathematik,Hausa
cv_1483.pdf,Vienna Business School - Handelsakademie und,Universität Wien - Ägyptologie,Universität Wien - Informatik,Quechua
cv_1484.pdf,HTL für Lebensmitteltechnologie Hollabrunn,Universität Salzburg - Politikwissenschaft,Technische Universität Wien - Elektrotechnik,Sephardic Jewish
cv_1485.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Rechtswissenschaften,Projects:,Khmer
cv_1486.pdf,"BG und BRG Sankt Pölten Josefstraße, St. Pölten",Universität Graz - Physik,Technische Universität Wien - Mathematik,Hungarian
cv_1487.pdf,"BG Graz Georgigasse, Graz",Master:,Projects: Implementierung eines neuen Buchhaltungssystems zur,Navajo
cv_1488.pdf,"BG und BRG Graz Klusemannstraße, Graz",Master:,Projects: Durchführung eines Projekts zur Reduzierung des,Celtic
cv_1489.pdf,BORG und Bundeshandelsschule für Leistsungssportler St.,Universität Wien - Translationswissenschaft,Projects:,Greek
cv_1490.pdf,HTL Linz 2 Linzer Technikum – LiTEC,Master:,Projects: Entwicklung und Implementierung eines,Kazakh
cv_1491.pdf,"BRG Graz Petersgasse, Graz",Universität Innsbruck - Chemie,Universität Wien - Judaistik,Greek
cv_1492.pdf,Bundeshandelsakademie und Bundeshandelsschule Graz,Universität Innsbruck - Physik,Universität Wien - Europäische Ethnologie,Bengali
cv_1493.pdf,HTL Steyr,BOKU University (Universität für Bodenkultur Wien) -,"Projects: Einführung eines leistungsbasierten Vergütungssystems,",Pashtun
cv_1494.pdf,Bundeshandelsakademie und Bundeshandelsschule Traun,FH Technikum Wien - Information and Cyber Security,Projects: Implementierung eines CSR-Reportingsystems nach,Vietnamese
cv_1495.pdf,"BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs",Master:,Projects: Konzeption und Durchführung klinischer Studien für ein neues,Ukrainian
cv_1496.pdf,Bundeshandelsakademie und Bundeshandelsschule Bad,Master:,Projects: Konzeption und Durchführung klinischer Studien für ein neues,Cherokee
cv_1497.pdf,"Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring",Master:,Projects: Leitung eines interdisziplinären Teams zur Entwicklung eines,Zulu
cv_1498.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects:,Uyghur
cv_1499.pdf,"BG und BRG Graz Klusemannstraße, Graz",Universität Graz - Pharmazie,Universität Wien - Geschichte,Japanese
cv_1500.pdf,HTL Mistelbach,Master:,Projects:,Navajo
cv_1501.pdf,"Bundesgymnasium Maroltingergasse, Wien-Ottakring",Master:,Projects: Durchführung einer Grundlagenforschung im Bereich der,Arab
cv_1502.pdf,Bundeshandelsakademie und Bundeshandelsschule Graz,Master:,Projects: Durchführung einer Machbarkeitsstudie für eine neue,Ashanti
cv_1503.pdf,Vienna Business School - Handelsakademie und,Universität Wien - Physik,Technische Universität Wien - Maschinenbau,Basque
cv_1504.pdf,"Sigmund Freud Gymnasium, Wien",FH Technikum Wien - Innovation and Technology Management,Universität Wien - Ägyptologie,Celtic
cv_1505.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Entwicklung einer Social-Media-Strategie zur Steigerung der,Uzbek
cv_1506.pdf,HTBLuVA Villach,FH Technikum Wien - Renewable Energy Systems,Technische Universität Wien - Raumplanung und Raumordnung,Arab
cv_1507.pdf,HTL Wolfsberg,FH Joanneum - Applied Computer Sciences,Technische Universität Wien - Informatik,Mohawk
cv_1508.pdf,Bundeshandelsakademie und Bundeshandelsschule - IBC,Master:,Projects: Implementation eines neuen Customer Relationship Management,Shona
cv_1509.pdf,"BG und BRG Sankt Pölten Josefstraße, St. Pölten",FH Technikum Wien - Renewable Energy Systems,Universität Wien - Rechtswissenschaften,Sephardic Jewish
cv_1510.pdf,"BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs",Master:,Projects: Durchführung eines Projekts zur Verbesserung der,Burmese
cv_1511.pdf,"Amerlinggymnasium, Wien",Master:,Projects: Durchführung einer Grundlagenforschung im Bereich der,Khmer
cv_1512.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Joanneum - Informationsmanagement,Projects: Einführung eines Machine Learning Algorithmus zur Optimierung,Oromo
cv_1513.pdf,Bundeshandelsakademie und Bundeshandelsschule St.,FH Technikum Wien - Mechatronics/Robotics,Universität Wien - Rechtswissenschaften,Bengali
cv_1514.pdf,"BG und BRG Graz Klusemannstraße, Graz",FH Wiener Neustadt - Biotechnische Verfahren,"Projects: Entwicklung und Umsetzung einer Influencer-Marketing-Strategie,",Ewe
cv_1515.pdf,HTL Karlstein,FH Campus Wien - Clinical Engineering,Projects: Durchführung einer umfassenden Marktanalyse für ein neues,Pashtun
cv_1516.pdf,Bundeshandelsakademie und Bundeshandelsschule Graz,Universität Salzburg - Kommunikationswissenschaft,Universität Wien - Anthropologie,Han Chinese
cv_1517.pdf,"BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz",Master:,Projects: Optimierung des Vertriebsprozesses durch Einführung eines,Celtic
cv_1518.pdf,"Parhamergymnasium, Wien-Hernals",Universität Innsbruck - Erziehungswissenschaft,Universität Wien - Biologie,Xhosa
cv_1519.pdf,HTBLuVA Wiener Neustadt,Master:,Projects: Durchführung einer umfassenden Cybersecurity-Analyse und,Samoan
cv_1520.pdf,HTBLuVA Wiener Neustadt,Universität Salzburg - Molekulare Biologie,Universität Wien - Politikwissenschaft,Métis
cv_1521.pdf,Bundeshandelsakademie und Bundeshandelsschule Liezen,Technische Universität Wien - Architektur,Universität Wien - Translationswissenschaft,Métis
cv_1522.pdf,HTL1 Lastenstraße Klagenfurt,Universität Wien - Geschichte,Universität Wien - Psychologie,Oromo
cv_1523.pdf,Bundeshandelsakademie und Bundeshandelsschule I,Master:,"Projects: Einführung eines leistungsbasierten Vergütungssystems,",Malay
cv_1524.pdf,"BRG Graz Petersgasse, Graz",Technische Universität Wien - Mathematik,"Projects: Entwicklung und Umsetzung einer Diversity & Inclusion Strategie,",Assamese
cv_1525.pdf,"Haydn-Gymnasium, Wien",Universität Salzburg - Biologie,Technische Universität Wien - Raumplanung und Raumordnung,Kazakh
cv_1526.pdf,HTBL Krems,Universität Graz - Pharmazie,Universität Wien - Ägyptologie,Tahitian
cv_1527.pdf,"Wirtschaftskundliches BRG Graz Sandgasse, Graz",Master:,"Projects: Implementierung eines Compliance-Management-Systems,",Fulani
cv_1528.pdf,"BG BRG Graz Marschallgasse, Graz",Master:,Projects: Durchführung einer Machbarkeitsstudie für eine neue,Hmong
cv_1529.pdf,Vienna Business School - Handelsakademie und,Master:,Projects: Durchführung eines Projekts zur Reduzierung des,Mongol
cv_1530.pdf,"BRG Graz Körösistraße, Graz",Universität Salzburg - Rechtswissenschaften,Technische Universität Wien - Physik,Amhara
cv_1531.pdf,"BG und BRG Graz Klusemannstraße, Graz",FH Oberösterreich - Mobile Computing,Projects: Durchführung eines Projekts zur Reduzierung des,Druze
cv_1532.pdf,HTL Bau und Design Linz,Master:,Projects: Entwicklung eines Konzepts zur Kreislaufwirtschaft für,Berber
cv_1533.pdf,"BG und BRG Graz Klusemannstraße, Graz",Universität Wien - Mathematik,Universität Wien - Informatik,Tahitian
cv_1534.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Technikum Wien - Smart Homes and Assistive Technologies,Universität Wien - Sprachwissenschaft,Scandinavian
cv_1535.pdf,"BG/BRG und HLW Köflach, Köflach",Master:,Projects: Implementation eines neuen Customer Relationship Management,Ukrainian
cv_1536.pdf,"BORG Feldbach, Feldbach",Master:,"Projects: Entwicklung eines Prototyps für ein autonomes Fahrzeug,",Baloch
cv_1537.pdf,Bundeshandelsakademie und Bundeshandelsschule - Schule,Master:,Projects: Implementierung eines neuen Buchhaltungssystems zur,Celtic
